Time (s),Reconfigurable Path,Generic Path
705,1566.5520668354486,785.9939751408925
706,1676.2845552619451,636.7550709750298
707,1680.5550325152537,734.0629003396813
708,1706.5482631330306,798.7308866416745
709,1628.738834731898,801.9342856190698
710,1741.5009817638834,663.047216411472
711,1788.5610692169837,635.3072715115125
712,1744.2613301789502,736.8918430096659
713,1733.5391451196808,821.3307489886195
714,1744.702003266793,791.1252397774582
715,1703.099043820319,638.2122239329111
716,1689.3338718769005,672.3751747331324
717,1685.3019651294205,603.8442296209504
718,1734.7187068898365,582.0434044153897
719,1741.016544530721,568.8384255586786
720,1697.3862539381098,563.6398293585905
721,1685.6563004500747,522.3387273253012
722,1691.7334470137823,595.6188606942444
723,1750.1614207466166,501.06588324310826
724,1775.8777012592234,540.8972282781587
725,1759.5933666250337,572.4048602628355
726,1672.6452438728638,743.280784939656
727,1729.595506761953,733.9120811640954
728,1691.2127012617634,667.9399755163494
729,1679.176516117315,669.9129396211537
730,1557.6640711865493,700.5602768483881
731,1550.4468809849009,771.0576305320404
732,1496.641853090962,900.9241375707703
733,1376.8156095136717,1115.8465860497681
734,1285.1572079099506,1134.1304498659445
735,1261.3464692128885,1131.0221163345238
736,1314.1078288640635,1198.3628938617487
737,1295.5422530800154,1177.9299312689202
738,1201.736609377407,1126.4690334508164
739,1329.5394528980214,967.67208507644
740,1277.6829927971175,1056.4522081193127
741,1234.4226098244867,947.865292804353
742,1266.9760834030283,834.7724148714484
743,1254.6470289754602,885.4756546846606
744,1244.5754828338402,883.0224422022806
745,1109.2415040120466,1022.9619946432874
746,1073.0334010171061,1070.1865787933473
747,1203.6152435762222,1102.4202744774184
748,1146.799866118192,1099.6669122879987
749,1095.2173768426471,1179.1955894778996
750,971.4910020264604,1276.5170712626345
